Year,Month,TA,UC,T
1870,5,0.408,1.068,13.988
1870,6,0.288,1.132,17.878
1870,7,0.564,0.931,20.264
1870,8,-0.107,0.858,18.683
1870,9,0.396,0.894,14.716
1870,10,-0.233,1.229,7.447
1870,11,-1.446,1.488,-1.356
1870,12,-1.929,1.200,-8.199
1871,1,-0.735,1.057,-9.035
1871,2,-0.656,1.694,-5.826
1871,3,-0.086,1.447,1.274
1871,4,0.076,0.960,8.196
1871,5,-0.348,1.059,13.232
1871,6,0.183,0.828,17.773
1871,7,0.486,0.806,20.186
1871,8,0.366,0.766,19.156
1871,9,0.127,0.966,14.447
1871,10,0.201,0.810,7.881
1871,11,-1.203,1.360,-1.113
1871,12,-1.376,0.919,-7.646
1872,1,-1.623,1.348,-9.923
1872,2,-1.413,1.118,-6.583
1872,3,-0.472,1.143,0.888
1872,4,-0.624,0.813,7.496
1872,5,0.098,0.916,13.678
1872,6,0.073,0.794,17.663
1872,7,0.390,0.950,20.09
1872,8,-0.059,0.900,18.731
1872,9,0.138,0.767,14.458
1872,10,-0.382,0.873,7.298
1872,11,-0.516,0.870,-0.426
1872,12,0.387,1.277,-5.883
1873,1,-1.400,0.968,-9.7
1873,2,0.708,1.377,-4.462
1873,3,-0.641,0.870,0.719
1873,4,-0.011,0.898,8.109
1873,5,-0.268,0.807,13.312
1873,6,0.135,0.927,17.725
1873,7,0.463,0.887,20.163
1873,8,-0.350,0.866,18.44
1873,9,0.126,0.870,14.446
1873,10,-0.045,0.812,7.635
1873,11,0.354,1.050,0.444
1873,12,0.789,1.268,-5.481
1874,1,-0.386,1.008,-8.686
1874,2,0.541,0.896,-4.629
1874,3,-0.954,0.898,0.406
1874,4,0.807,1.047,8.927
1874,5,0.828,1.505,14.408
1874,6,0.852,1.016,18.442
1874,7,0.205,1.124,19.905
1874,8,0.274,0.992,19.064
1874,9,0.864,0.849,15.184
1874,10,0.113,1.038,7.793
1874,11,-0.460,0.866,-0.37
1874,12,-0.166,1.132,-6.436
1875,1,-0.378,0.964,-8.678
1875,2,0.435,0.818,-4.735
1875,3,0.861,0.762,2.221
1875,4,-0.450,0.755,7.67
1875,5,0.159,0.852,13.739
1875,6,0.677,0.836,18.267
1875,7,0.307,0.965,20.007
1875,8,-0.104,1.092,18.686
1875,9,-0.328,0.696,13.992
1875,10,-0.571,0.735,7.109
1875,11,-1.157,1.011,-1.067
1875,12,-0.416,0.708,-6.686
1876,1,-0.600,0.868,-8.9
1876,2,0.174,0.816,-4.996
1876,3,-0.479,0.651,0.881
1876,4,0.403,1.054,8.523
1876,5,-0.071,0.929,13.509
1876,6,0.552,1.028,18.142
1876,7,0.450,0.683,20.15
1876,8,0.229,0.727,19.019
1876,9,-0.362,0.736,13.958
1876,10,-0.083,0.696,7.597
1876,11,-1.120,0.705,-1.03
1876,12,-0.981,0.761,-7.251
1877,1,-0.489,0.997,-8.789
1877,2,-1.543,0.873,-6.713
1877,3,-0.103,0.744,1.257
1877,4,-0.457,0.588,7.663
1877,5,-0.588,0.873,12.992
1877,6,0.714,0.881,18.304
1877,7,0.495,1.034,20.195
1877,8,0.343,0.885,19.133
1877,9,0.587,0.867,14.907
1877,10,-0.643,0.695,7.037
1877,11,-0.407,1.229,-0.317
1877,12,-1.979,1.414,-8.249
1878,1,-2.534,1.249,-10.834
1878,2,-0.713,1.180,-5.883
1878,3,1.065,0.785,2.425
1878,4,0.321,0.650,8.441
1878,5,-0.431,1.075,13.149
1878,6,0.311,0.723,17.901
1878,7,0.857,0.613,20.557
1878,8,0.298,0.650,19.088
1878,9,0.615,0.876,14.935
1878,10,-0.174,1.254,7.506
1878,11,-0.271,0.902,-0.181
1878,12,-1.255,0.636,-7.525
1879,1,-0.484,1.176,-8.784
1879,2,0.159,0.870,-5.011
1879,3,-0.533,0.872,0.827
1879,4,-0.412,0.981,7.708
1879,5,0.222,1.098,13.802
1879,6,0.862,1.020,18.452
1879,7,0.415,0.840,20.115
1879,8,0.084,0.785,18.874
1879,9,0.281,0.722,14.601
1879,10,-0.275,0.555,7.405
1879,11,-0.044,0.737,0.046
1879,12,0.378,0.964,-5.892
1880,1,-1.178,0.865,-9.478
1880,2,-0.980,1.294,-6.15
1880,3,0.380,0.983,1.74
1880,4,-0.509,0.902,7.611
1880,5,-0.102,0.907,13.478
1880,6,-0.014,0.772,17.576
1880,7,-0.708,0.738,18.992
1880,8,-0.198,0.994,18.592
1880,9,-0.191,1.011,14.129
1880,10,0.035,1.023,7.715
1880,11,-0.372,0.833,-0.282
1880,12,-1.143,0.807,-7.413
1881,1,0.270,1.138,-8.03
1881,2,-0.675,1.612,-5.845
1881,3,-1.392,1.228,-0.032
1881,4,-0.134,0.873,7.986
1881,5,-0.234,0.760,13.346
1881,6,-0.535,0.675,17.055
1881,7,0.562,0.707,20.262
1881,8,-0.142,0.647,18.648
1881,9,0.280,0.629,14.6
1881,10,-0.020,0.759,7.66
1881,11,-0.451,0.703,-0.361
1881,12,-1.128,1.061,-7.398
1882,1,1.386,0.832,-6.914
1882,2,-0.222,1.139,-5.392
1882,3,-0.003,0.733,1.357
1882,4,0.441,0.637,8.561
1882,5,-0.189,0.715,13.391
1882,6,0.128,0.970,17.718
1882,7,0.002,0.616,19.702
1882,8,-0.596,0.743,18.194
1882,9,-0.042,0.628,14.278
1882,10,-0.259,0.736,7.421
1882,11,-1.393,0.990,-1.303
1882,12,-1.652,0.731,-7.922
1883,1,-0.531,0.748,-8.831
1883,2,-1.372,0.831,-6.542
1883,3,-0.605,0.698,0.755
1883,4,-0.651,0.745,7.469
1883,5,-0.802,0.830,12.778
1883,6,0.588,0.675,18.178
1883,7,-0.024,0.775,19.676
1883,8,-0.425,0.593,18.365
1883,9,-0.894,0.682,13.426
1883,10,0.222,0.685,7.902
1883,11,-1.622,0.850,-1.532
1883,12,-0.444,0.894,-6.714
1884,1,0.620,0.918,-7.68
1884,2,-0.833,0.864,-6.003
1884,3,-1.121,0.713,0.239
1884,4,-0.978,0.759,7.142
1884,5,-0.748,0.691,12.832
1884,6,-0.365,0.733,17.225
1884,7,-0.367,0.742,19.333
1884,8,-1.137,0.615,17.653
1884,9,0.297,0.664,14.617
1884,10,-1.203,0.710,6.477
1884,11,-2.204,0.765,-2.114
1884,12,-1.735,1.037,-8.005
1885,1,-0.770,0.967,-9.07
1885,2,-2.416,0.759,-7.586
1885,3,-0.552,0.850,0.808
1885,4,-0.946,1.033,7.174
1885,5,-0.631,0.821,12.949
1885,6,-0.185,0.694,17.405
1885,7,-0.524,0.664,19.176
1885,8,-0.163,0.960,18.627
1885,9,-0.632,0.666,13.688
1885,10,-0.247,0.657,7.433
1885,11,-1.470,0.820,-1.38
1885,12,0.379,0.900,-5.891
1886,1,-0.070,1.029,-8.37
1886,2,-2.359,0.842,-7.529
1886,3,-0.317,0.887,1.043
1886,4,-0.324,0.701,7.796
1886,5,-0.513,0.730,13.067
1886,6,-0.312,0.721,17.278
1886,7,-0.468,0.683,19.232
1886,8,-0.491,0.741,18.299
1886,9,-0.433,0.719,13.887
1886,10,-0.223,0.766,7.457
1886,11,-1.066,0.993,-0.976
1886,12,0.393,1.214,-5.877
1887,1,-2.365,0.845,-10.665
1887,2,-0.819,0.762,-5.989
1887,3,-0.717,0.670,0.643
1887,4,0.036,0.770,8.156
1887,5,-0.715,0.738,12.865
1887,6,-1.291,0.936,16.299
1887,7,0.485,0.645,20.185
1887,8,-0.702,0.915,18.088
1887,9,-0.255,0.650,14.065
1887,10,0.090,0.618,7.77
1887,11,0.162,1.033,0.252
1887,12,-0.316,0.837,-6.586
1888,1,-0.353,0.957,-8.653
1888,2,-1.978,0.689,-7.148
1888,3,0.181,0.624,1.541
1888,4,-0.997,0.648,7.123
1888,5,-0.469,0.822,13.111
1888,6,-0.817,0.744,16.773
1888,7,-0.062,0.670,19.638
1888,8,0.070,0.832,18.86
1888,9,-0.512,0.636,13.808
1888,10,-0.594,0.694,7.086
1888,11,-0.252,0.806,-0.162
1888,12,0.498,1.190,-5.772
1889,1,-1.438,0.796,-9.738
1889,2,-0.218,0.863,-5.388
1889,3,0.415,0.770,1.775
1889,4,-0.133,0.631,7.987
1889,5,-0.847,0.510,12.733
1889,6,0.360,0.556,17.95
1889,7,0.075,0.847,19.775
1889,8,-0.221,0.621,18.569
1889,9,-0.879,0.597,13.441
1889,10,-0.659,0.588,7.021
1889,11,-0.615,0.839,-0.525
1889,12,-0.271,0.720,-6.541
1890,1,-0.013,0.772,-8.313
1890,2,0.888,0.631,-4.282
1890,3,-1.874,0.838,-0.514
1890,4,-0.382,1.161,7.738
1890,5,0.207,1.008,13.787
1890,6,-0.540,0.572,17.05
1890,7,-0.171,0.631,19.529
1890,8,-0.620,0.557,18.17
1890,9,-0.740,0.610,13.58
1890,10,-0.229,0.569,7.451
1890,11,0.225,0.693,0.315
1890,12,0.478,0.763,-5.792
1891,1,0.223,0.603,-8.077
1891,2,-0.609,0.773,-5.779
1891,3,-0.769,0.759,0.591
1891,4,-1.357,0.564,6.763
1891,5,-0.174,0.867,13.406
1891,6,-0.975,0.700,16.615
1891,7,-0.351,0.556,19.349
1891,8,-0.144,0.600,18.646
1891,9,0.169,0.624,14.489
1891,10,0.088,0.661,7.768
1891,11,-0.606,0.628,-0.516
1891,12,0.056,0.569,-6.214
1892,1,-0.101,0.737,-8.401
1892,2,-0.777,0.558,-5.947
1892,3,-2.678,0.965,-1.318
1892,4,-0.140,0.617,7.98
1892,5,-0.596,0.585,12.984
1892,6,0.391,0.558,17.981
1892,7,-0.489,0.678,19.211
1892,8,-0.718,0.515,18.072
1892,9,-0.478,0.603,13.842
1892,10,-0.551,0.587,7.129
1892,11,-1.513,0.748,-1.423
1892,12,-0.987,0.791,-7.257
1893,1,-2.118,0.834,-10.418
1893,2,-2.827,0.931,-7.997
1893,3,-0.509,0.650,0.851
1893,4,0.320,0.606,8.44
1893,5,-0.724,0.660,12.856
1893,6,0.066,0.691,17.656
1893,7,-0.339,0.750,19.361
1893,8,-0.253,0.651,18.537
1893,9,-0.212,0.692,14.108
1893,10,-0.455,0.521,7.225
1893,11,-0.627,0.681,-0.537
1893,12,-0.635,1.062,-6.905
1894,1,-0.341,0.973,-8.641
1894,2,0.519,1.153,-4.651
1894,3,-0.251,0.747,1.109
1894,4,0.210,0.719,8.33
1894,5,-0.442,0.741,13.138
1894,6,0.213,0.527,17.803
1894,7,0.115,0.558,19.815
1894,8,-0.503,0.474,18.287
1894,9,-0.020,0.543,14.3
1894,10,-0.022,0.621,7.658
1894,11,-0.025,0.904,0.065
1894,12,-1.171,0.787,-7.441
1895,1,-1.543,0.843,-9.843
1895,2,-1.052,1.091,-6.222
1895,3,-1.413,0.676,-0.053
1895,4,0.759,0.649,8.879
1895,5,-0.502,0.558,13.078
1895,6,-0.157,0.760,17.433
1895,7,-0.685,0.700,19.015
1895,8,-0.710,0.506,18.08
1895,9,-0.271,0.647,14.049
1895,10,-0.792,0.490,6.888
1895,11,-0.516,0.574,-0.426
1895,12,-0.640,0.606,-6.91
1896,1,0.637,0.834,-7.663
1896,2,-0.953,0.724,-6.123
1896,3,-1.690,0.639,-0.33
1896,4,-0.616,0.696,7.504
1896,5,-0.620,0.550,12.96
1896,6,0.494,0.623,18.084
1896,7,0.114,0.761,19.814
1896,8,-0.341,0.581,18.449
1896,9,-0.435,0.563,13.885
1896,10,-0.779,0.512,6.901
1896,11,0.184,0.612,0.274
1896,12,-0.698,0.794,-6.968
1897,1,-0.157,0.722,-8.457
1897,2,-1.928,0.937,-7.098
1897,3,-1.540,0.720,-0.18
1897,4,-0.551,0.656,7.569
1897,5,-0.983,0.685,12.597
1897,6,0.026,0.720,17.616
1897,7,-0.065,0.882,19.635
1897,8,-0.045,0.567,18.745
1897,9,-0.063,0.794,14.257
1897,10,0.598,0.682,8.278
1897,11,-0.194,0.662,-0.104
1897,12,-1.367,0.901,-7.637
1898,1,1.004,1.172,-7.296
1898,2,-0.028,1.081,-5.198
1898,3,-2.253,0.910,-0.893
1898,4,-0.198,0.946,7.922
1898,5,0.016,0.480,13.596
1898,6,0.506,0.694,18.096
1898,7,-0.019,0.674,19.681
1898,8,-0.065,0.523,18.725
1898,9,-0.499,0.668,13.821
1898,10,0.111,0.469,7.791
1898,11,-0.176,0.647,-0.086
1898,12,-0.272,0.465,-6.542
1899,1,-0.156,0.678,-8.456
1899,2,0.446,0.958,-4.724
1899,3,0.270,0.728,1.63
1899,4,-0.489,0.617,7.631
1899,5,0.334,0.643,13.914
1899,6,0.078,0.568,17.668
1899,7,0.117,0.649,19.817
1899,8,-0.539,0.591,18.251
1899,9,-0.215,0.675,14.105
1899,10,-0.769,0.622,6.911
1899,11,-0.663,0.824,-0.573
1899,12,-0.374,0.876,-6.644
1900,1,-2.203,0.681,-10.503
1900,2,-0.975,0.968,-6.145
1900,3,-0.519,0.648,0.841
1900,4,-0.522,0.567,7.598
1900,5,0.082,0.754,13.662
1900,6,0.021,0.491,17.611
1900,7,0.215,0.763,19.915
1900,8,0.422,0.616,19.212
1900,9,0.483,0.602,14.803
1900,10,-0.144,0.569,7.536
1900,11,-0.154,0.668,-0.064
1900,12,-0.476,0.558,-6.746
1901,1,-0.033,0.854,-8.333
1901,2,-1.952,0.965,-7.122
1901,3,0.047,0.596,1.407
1901,4,0.188,0.622,8.308
1901,5,-0.475,0.479,13.105
1901,6,-0.119,0.486,17.471
1901,7,-0.378,0.480,19.322
1901,8,-0.104,0.513,18.686
1901,9,0.303,0.514,14.623
1901,10,-0.484,0.548,7.196
1901,11,-0.066,0.519,0.024
1901,12,-1.215,0.583,-7.485
1902,1,1.044,0.535,-7.256
1902,2,0.195,0.993,-4.975
1902,3,1.013,0.549,2.373
1902,4,-1.010,0.443,7.11
1902,5,-0.826,0.634,12.754
1902,6,-0.213,0.627,17.377
1902,7,-0.494,0.710,19.206
1902,8,-0.951,0.546,17.839
1902,9,-0.022,0.540,14.298
1902,10,0.104,0.467,7.784
1902,11,0.266,0.599,0.356
1902,12,-0.143,0.657,-6.413
1903,1,-0.463,0.621,-8.763
1903,2,-0.567,0.706,-5.737
1903,3,-0.548,0.686,0.812
1903,4,-0.601,0.627,7.519
1903,5,-0.523,0.532,13.057
1903,6,-0.677,0.566,16.913
1903,7,-0.162,0.765,19.538
1903,8,-0.514,0.691,18.276
1903,9,-0.346,0.524,13.974
1903,10,-0.682,0.547,6.998
1903,11,-1.278,0.670,-1.188
1903,12,-0.644,0.631,-6.914
1904,1,-0.278,0.652,-8.578
1904,2,0.816,0.582,-4.354
1904,3,-1.083,0.647,0.277
1904,4,-1.227,0.657,6.893
1904,5,-0.681,0.538,12.899
1904,6,0.504,0.540,18.094
1904,7,-0.603,0.500,19.097
1904,8,-0.257,0.562,18.533
1904,9,-0.353,0.547,13.967
1904,10,-0.934,0.523,6.746
1904,11,-0.938,0.744,-0.848
1904,12,-0.638,0.599,-6.908
1905,1,1.333,0.638,-6.967
