Year,Month,TA,UC,T
1874,11,1.351,1.895,-15.009
1874,12,-1.390,1.911,-24.39
1875,1,-0.562,1.775,-26.122
1875,2,0.928,1.788,-22.742
1875,3,-0.438,1.576,-16.188
1875,4,-0.621,1.589,-6.321
1875,5,-0.524,1.551,3.296
1875,6,0.519,1.507,12.149
1875,7,0.115,1.509,15.185
1875,8,-0.449,1.586,12.011
1875,9,-1.139,1.543,4.891
1875,10,-0.601,1.579,-5.231
1875,11,-1.800,1.828,-18.16
1875,12,-3.140,1.809,-26.14
1876,1,-0.597,1.911,-26.157
1876,2,0.940,1.769,-22.73
1876,3,1.400,1.663,-14.35
1876,4,-0.153,1.611,-5.853
1876,5,-1.553,1.634,2.267
1876,6,-0.204,1.651,11.426
1876,7,0.367,1.665,15.437
1876,8,-0.220,1.625,12.24
1876,9,-0.483,1.545,5.547
1876,10,0.327,1.497,-4.303
1876,11,-0.032,1.728,-16.392
1876,12,-4.901,1.905,-27.901
1877,1,-0.039,1.876,-25.599
1877,2,-0.542,1.689,-24.212
1877,3,0.697,1.528,-15.053
1877,4,-1.491,1.527,-7.191
1877,5,-0.204,1.533,3.616
1877,6,0.221,1.640,11.851
1877,7,-0.395,1.688,14.675
1877,8,0.389,1.378,12.849
1877,9,-0.138,1.434,5.892
1877,10,0.948,1.417,-3.682
1877,11,2.067,1.749,-14.293
1877,12,-2.857,1.694,-25.857
1878,1,-1.177,1.948,-26.737
1878,2,2.525,1.661,-21.145
1878,3,2.845,1.443,-12.905
1878,4,0.022,1.451,-5.678
1878,5,-0.236,1.361,3.584
1878,6,0.857,1.498,12.487
1878,7,0.499,1.388,15.569
1878,8,0.563,1.385,13.023
1878,9,0.626,1.587,6.656
1878,10,0.214,1.367,-4.416
1878,11,-0.230,1.747,-16.59
1878,12,-1.352,1.593,-24.352
1879,1,-0.995,1.674,-26.555
1879,2,-0.376,1.601,-24.046
1879,3,0.851,1.704,-14.899
1879,4,-2.216,1.762,-7.916
1879,5,-0.784,1.345,3.036
1879,6,-0.409,1.370,11.221
1879,7,0.175,1.485,15.245
1879,8,-0.609,1.644,11.851
1879,9,-0.597,1.478,5.433
1879,10,1.643,1.630,-2.987
1879,11,-0.160,1.581,-16.52
1879,12,-1.802,1.825,-24.802
1880,1,-1.672,1.988,-27.232
1880,2,-0.004,1.771,-23.674
1880,3,0.175,1.646,-15.575
1880,4,-1.215,1.583,-6.915
1880,5,-0.006,1.552,3.814
1880,6,-0.104,1.510,11.526
1880,7,-0.245,1.556,14.825
1880,8,0.425,1.674,12.885
1880,9,-1.324,1.583,4.706
1880,10,-2.161,1.623,-6.791
1880,11,3.139,1.981,-13.221
1880,12,0.882,2.033,-22.118
1881,1,0.218,1.921,-25.342
1881,2,-0.645,1.964,-24.315
1881,3,0.523,1.669,-15.227
1881,4,0.198,1.562,-5.502
1881,5,-0.681,1.715,3.139
1881,6,-1.621,1.489,10.009
1881,7,-0.577,1.467,14.493
1881,8,0.399,1.464,12.859
1881,9,-1.472,1.540,4.558
1881,10,-0.473,1.447,-5.103
1881,11,0.173,1.966,-16.187
1881,12,-0.912,1.997,-23.912
1882,1,2.782,1.636,-22.778
1882,2,3.969,2.287,-19.701
1882,3,2.345,1.596,-13.405
1882,4,-0.565,1.460,-6.265
1882,5,0.362,1.462,4.182
1882,6,-0.980,1.442,10.65
1882,7,-0.517,1.369,14.553
1882,8,0.462,1.391,12.922
1882,9,-0.569,1.197,5.461
1882,10,-2.824,1.301,-7.454
1882,11,-1.726,1.478,-18.086
1882,12,-4.507,1.315,-27.507
1883,1,-1.283,1.286,-26.843
1883,2,-0.032,1.579,-23.702
1883,3,1.274,1.368,-14.476
1883,4,-0.433,1.284,-6.133
1883,5,-0.286,1.289,3.534
1883,6,-1.395,1.151,10.235
1883,7,0.113,1.383,15.183
1883,8,-0.629,1.208,11.831
1883,9,-1.163,1.101,4.867
1883,10,0.317,1.149,-4.313
1883,11,-0.574,1.187,-16.934
1883,12,1.653,1.476,-21.347
1884,1,1.476,1.320,-24.084
1884,2,1.875,1.320,-21.795
1884,3,-2.557,1.596,-18.307
1884,4,-3.105,1.070,-8.805
1884,5,-1.983,1.237,1.837
1884,6,-1.739,1.303,9.891
1884,7,-0.482,1.242,14.588
1884,8,-1.234,1.168,11.226
1884,9,-1.734,1.235,4.296
1884,10,0.568,1.253,-4.062
1884,11,0.977,1.325,-15.383
1884,12,1.592,1.328,-21.408
1885,1,-2.684,1.565,-28.244
1885,2,1.076,1.130,-22.594
1885,3,1.634,1.240,-14.116
1885,4,-2.105,1.159,-7.805
1885,5,-2.119,1.221,1.701
1885,6,-1.172,1.132,10.458
1885,7,-0.198,0.964,14.872
1885,8,-1.294,1.071,11.166
1885,9,-1.199,1.006,4.831
1885,10,-1.343,1.151,-5.973
1885,11,-1.927,1.057,-18.287
1885,12,-0.040,1.295,-23.04
1886,1,-0.201,1.509,-25.761
1886,2,0.160,1.307,-23.51
1886,3,-1.892,1.513,-17.642
1886,4,-0.052,0.895,-5.752
1886,5,-1.187,1.219,2.633
1886,6,-1.968,1.076,9.662
1886,7,0.260,1.103,15.33
1886,8,-0.911,1.066,11.549
1886,9,-0.242,1.063,5.788
1886,10,-1.871,1.215,-6.501
1886,11,-0.303,1.205,-16.663
1886,12,3.123,1.285,-19.877
1887,1,-1.798,1.245,-27.358
1887,2,2.163,1.108,-21.507
1887,3,1.068,1.109,-14.682
1887,4,0.275,0.963,-5.425
1887,5,0.141,0.967,3.961
1887,6,-0.105,1.049,11.525
1887,7,0.128,0.889,15.198
1887,8,-1.218,0.813,11.242
1887,9,0.344,0.958,6.374
1887,10,-0.543,0.902,-5.173
1887,11,-0.510,1.132,-16.87
1887,12,-1.160,0.954,-24.16
1888,1,-0.028,1.196,-25.588
1888,2,-1.661,1.154,-25.331
1888,3,-1.729,1.264,-17.479
1888,4,-0.799,1.094,-6.499
1888,5,0.079,1.111,3.899
1888,6,-0.537,1.210,11.093
1888,7,0.397,1.101,15.467
1888,8,0.129,1.119,12.589
1888,9,-0.687,1.117,5.343
1888,10,-0.035,1.154,-4.665
1888,11,0.507,1.061,-15.853
1888,12,-3.364,1.254,-26.364
1889,1,-1.630,1.283,-27.19
1889,2,3.733,1.084,-19.937
1889,3,-1.338,1.306,-17.088
1889,4,0.652,1.116,-5.048
1889,5,-0.129,1.138,3.691
1889,6,-0.198,0.855,11.432
1889,7,0.113,0.825,15.183
1889,8,-0.211,0.774,12.249
1889,9,0.055,0.863,6.085
1889,10,-1.251,0.930,-5.881
1889,11,-1.949,1.343,-18.309
1889,12,-1.242,1.056,-24.242
1890,1,-1.252,0.850,-26.812
1890,2,0.426,1.214,-23.244
1890,3,0.114,1.169,-15.636
1890,4,0.209,1.221,-5.491
1890,5,-1.732,1.055,2.088
1890,6,-0.242,0.914,11.388
1890,7,0.195,0.729,15.265
1890,8,0.431,0.829,12.891
1890,9,0.497,0.954,6.527
1890,10,2.198,0.923,-2.432
1890,11,-4.368,1.387,-20.728
1890,12,-1.714,1.256,-24.714
1891,1,-1.543,1.073,-27.103
1891,2,1.330,1.153,-22.34
1891,3,2.718,1.066,-13.032
1891,4,-1.712,0.989,-7.412
1891,5,-0.186,0.935,3.634
1891,6,-0.446,0.853,11.184
1891,7,-0.211,0.928,14.859
1891,8,0.060,0.848,12.52
1891,9,-0.976,0.833,5.054
1891,10,-1.363,0.921,-5.993
1891,11,-2.234,0.921,-18.594
1891,12,-0.617,0.957,-23.617
1892,1,-2.047,1.004,-27.607
1892,2,-1.277,0.906,-24.947
1892,3,-1.418,1.132,-17.168
1892,4,-1.700,1.058,-7.4
1892,5,0.489,0.986,4.309
1892,6,0.822,0.808,12.452
1892,7,-0.304,0.814,14.766
1892,8,-0.088,0.784,12.372
1892,9,-0.012,0.842,6.018
1892,10,0.837,0.892,-3.793
1892,11,-1.276,1.096,-17.636
1892,12,-1.720,1.068,-24.72
1893,1,-4.882,1.152,-30.442
