Year,Month,TA,UC,T
1807,9,-0.702,1.068,10.838
1807,10,-1.192,0.907,4.878
1807,11,0.944,1.705,1.614
1807,12,1.939,1.785,-1.791
1808,1,2.467,8.093,-3.963
1808,2,-0.630,1.946,-6.67
1808,3,-3.982,4.799,-6.202
1808,4,-2.605,2.117,1.935
1808,5,-0.163,3.394,10.857
1808,6,0.423,2.672,16.143
1808,7,0.635,2.743,17.775
1808,8,1.305,1.758,17.485
1808,9,1.653,2.861,13.193
1808,10,0.556,4.082,6.626
1808,11,-1.637,2.060,-0.967
1808,12,-5.882,2.981,-9.612
1809,1,-7.696,5.217,-14.126
1809,2,-1.251,4.036,-7.291
1809,3,-4.491,4.528,-6.711
1809,4,-2.949,4.583,1.591
1809,5,-0.118,3.070,10.902
1809,6,-0.048,1.731,15.672
1809,7,0.361,2.658,17.501
1809,8,1.516,2.074,17.696
1809,9,0.945,2.198,12.485
1809,10,-1.606,5.185,4.464
1809,11,-3.315,3.597,-2.645
1809,12,1.854,3.080,-1.876
1810,1,1.105,3.072,-5.325
1810,2,0.164,4.295,-5.876
1810,3,-2.049,3.031,-4.269
1810,4,-3.349,2.166,1.191
1810,5,-2.716,2.471,8.304
1810,6,-2.861,2.994,12.859
1810,7,0.080,2.516,17.22
1810,8,0.068,2.010,16.248
1810,9,0.149,2.406,11.689
1810,10,-1.766,3.352,4.304
1810,11,-2.143,5.243,-1.473
1810,12,0.367,4.418,-3.363
1811,1,-1.190,1.921,-7.62
1811,2,-0.843,3.709,-6.883
1811,3,2.863,5.430,0.643
1811,4,-1.582,1.821,2.958
1811,5,2.050,1.758,13.07
1811,6,2.339,2.228,18.059
1811,7,1.693,2.906,18.833
1811,8,0.534,3.272,16.714
1811,9,-1.555,4.307,9.985
1811,10,-2.123,4.552,3.947
1811,11,-0.471,2.033,0.199
1811,12,1.674,3.963,-2.056
1812,1,-2.259,6.302,-8.689
1812,2,0.031,3.735,-6.009
1812,3,-0.850,2.627,-3.07
1812,4,-3.229,4.735,1.311
1812,5,-2.174,0.968,8.846
1812,6,-0.930,1.397,14.79
1812,7,-0.311,2.659,16.829
1812,8,1.457,1.880,17.637
1812,9,-2.105,5.811,9.435
1812,10,0.644,2.675,6.714
1812,11,-3.206,4.312,-2.536
1812,12,-6.886,5.452,-10.616
1813,1,-3.834,4.786,-10.264
1813,2,2.699,1.995,-3.341
1813,3,1.238,4.491,-0.982
1813,4,1.308,3.466,5.848
1813,5,-1.061,7.807,9.959
1813,6,-2.294,1.903,13.426
1813,7,1.041,2.285,18.181
1813,8,-0.703,1.509,15.477
1813,9,1.018,4.224,12.558
1813,10,-3.096,2.025,2.974
1813,11,1.226,2.498,1.896
1813,12,-1.019,3.866,-4.749
1814,1,-5.333,4.454,-11.763
1814,2,-4.415,2.633,-10.455
1814,3,-0.962,4.732,-3.182
1814,4,0.467,2.389,5.007
1814,5,-3.545,4.161,7.475
1814,6,-1.477,1.426,14.243
1814,7,2.132,3.959,19.272
1814,8,0.267,2.953,16.447
1814,9,-1.530,2.103,10.01
