Year,Month,TA,UC,T
1784,10,-2.421,1.562,4.319
1784,11,0.592,5.614,2.162
1784,12,-0.418,3.148,-3.278
1785,1,-0.787,2.341,-6.517
1785,2,-1.643,5.459,-6.923
1785,3,-5.646,5.977,-7.026
1785,4,-2.680,4.911,2.79
1785,5,-2.602,1.723,9.008
1785,6,-1.763,5.222,14.087
1785,7,-0.954,2.676,16.206
1785,8,-0.679,1.836,15.741
1785,9,-0.758,1.623,11.302
1785,10,-1.912,6.340,4.828
1785,11,0.431,1.372,2.001
1785,12,-3.094,2.364,-5.954
1786,1,-0.254,2.768,-5.984
1786,2,-1.241,4.041,-6.521
1786,3,-1.737,4.366,-3.117
1786,4,1.307,2.317,6.777
1786,5,-2.129,2.690,9.481
1786,6,-0.517,3.585,15.333
1786,7,-0.425,2.185,16.735
1786,8,-0.113,1.743,16.307
1786,9,-0.544,1.324,11.516
1786,10,-2.870,4.193,3.87
1786,11,-5.983,3.327,-4.413
1786,12,-1.578,3.178,-4.438
1787,1,0.689,7.881,-5.041
1787,2,1.519,4.813,-3.761
1787,3,1.160,2.899,-0.22
1787,4,-1.201,2.615,4.269
1787,5,0.807,1.380,12.417
1787,6,1.031,2.785,16.881
1787,7,-0.788,3.842,16.372
1787,8,-0.894,1.359,15.526
1787,9,-1.735,2.438,10.325
1787,10,0.717,1.508,7.457
1787,11,-1.213,4.201,0.357
1787,12,-0.654,2.493,-3.514
1788,1,0.881,5.285,-4.849
1788,2,-1.450,4.703,-6.73
1788,3,-1.671,4.494,-3.051
1788,4,-0.432,4.946,5.038
1788,5,-0.173,2.157,11.437
1788,6,1.041,1.321,16.891
1788,7,2.428,4.002,19.588
1788,8,-0.787,2.410,15.633
1788,9,1.301,3.331,13.361
1788,10,-2.129,3.695,4.611
1788,11,-1.902,3.375,-0.332
1788,12,-9.956,6.366,-12.816
1789,1,-3.502,4.146,-9.232
1789,2,0.387,1.980,-4.893
1789,3,-4.893,5.855,-6.273
1789,4,-0.887,2.210,4.583
1789,5,2.938,5.298,14.548
1789,6,0.657,1.411,16.507
1789,7,2.700,2.706,19.86
1789,8,1.719,1.036,18.139
1789,9,1.689,1.454,13.749
1789,10,1.587,2.691,8.327
1789,11,1.283,4.480,2.853
1789,12,3.308,3.390,0.448
1790,1,2.674,1.777,-3.056
1790,2,4.234,4.000,-1.046
1790,3,2.239,3.195,0.859
1790,4,-3.067,1.275,2.403
1790,5,-0.102,4.522,11.508
1790,6,-0.631,1.919,15.219
1790,7,-1.705,1.614,15.455
1790,8,-1.534,1.163,14.886
1790,9,-0.852,1.229,11.208
1790,10,-1.893,1.846,4.847
1790,11,-1.464,1.502,0.106
1790,12,2.750,6.597,-0.11
1791,1,5.976,4.944,0.246
1791,2,3.862,2.900,-1.418
1791,3,2.365,3.207,0.985
1791,4,2.537,1.821,8.007
1791,5,-1.440,0.896,10.17
1791,6,-0.573,3.576,15.277
1791,7,0.315,2.017,17.475
1791,8,0.649,1.854,17.069
1791,9,-1.356,2.029,10.704
1791,10,-1.200,1.548,5.54
1791,11,-0.621,3.423,0.949
1791,12,1.572,2.137,-1.288
1792,1,-0.657,3.007,-6.387
1792,2,-1.259,5.156,-6.539
1792,3,-0.826,2.828,-2.206
1792,4,0.311,1.784,5.781
1792,5,-0.706,1.903,10.904
1792,6,0.087,1.125,15.937
1792,7,2.089,3.720,19.249
1792,8,-0.185,2.875,16.235
1792,9,1.090,2.497,13.15
1792,10,-2.568,2.086,4.172
1792,11,-1.051,2.432,0.519
1792,12,0.821,2.297,-2.039
1793,1,-1.183,2.830,-6.913
1793,2,4.044,1.753,-1.236
1793,3,-0.132,1.593,-1.512
1793,4,-0.819,3.100,4.651
1793,5,-0.130,1.250,11.48
1793,6,0.068,3.733,15.918
1793,7,1.569,3.438,18.729
1793,8,-0.107,3.722,16.313
1793,9,-1.220,3.679,10.84
1793,10,0.782,2.974,7.522
1793,11,0.562,6.216,2.132
1793,12,-1.429,3.455,-4.289
1794,1,3.284,3.101,-2.446
1794,2,2.808,6.437,-2.472
1794,3,3.736,2.203,2.356
1794,4,2.261,3.425,7.731
1794,5,2.221,2.692,13.831
1794,6,1.150,3.933,17
1794,7,1.374,5.973,18.534
1794,8,-0.797,2.397,15.623
1794,9,-1.769,1.186,10.291
1794,10,0.444,1.216,7.184
1794,11,-0.054,3.020,1.516
1794,12,-2.548,5.102,-5.408
1795,1,-4.567,2.478,-10.297
1795,2,-0.313,4.272,-5.593
1795,3,-0.250,1.627,-1.63
1795,4,2.316,4.277,7.786
1795,5,-0.929,3.431,10.681
1795,6,0.342,3.217,16.192
1795,7,-0.517,2.097,16.643
1795,8,-0.714,2.627,15.706
1795,9,-0.355,2.371,11.705
1795,10,0.393,4.185,7.133
1795,11,-0.889,3.792,0.681
1795,12,0.298,4.503,-2.562
1796,1,5.576,4.077,-0.154
1796,2,1.409,4.042,-3.871
1796,3,-2.990,3.235,-4.37
1796,4,-1.419,2.713,4.051
1796,5,-0.161,1.002,11.449
1796,6,0.695,3.722,16.545
