Year,Month,TA,UC,T
1905,8,-0.708,0.474,14.012
1905,9,0.193,0.464,10.633
1905,10,1.383,0.409,5.063
1905,11,1.439,0.578,-2.351
1905,12,-1.210,1.245,-10.23
1906,1,-2.071,0.565,-14.121
1906,2,-0.795,0.737,-10.635
1906,3,0.189,0.494,-3.111
1906,4,-2.334,0.403,2.086
1906,5,-0.556,0.442,8.684
1906,6,1.152,0.796,14.282
1906,7,-1.160,0.684,14.31
1906,8,0.076,0.825,14.796
1906,9,0.013,0.486,10.453
1906,10,0.208,0.615,3.888
1906,11,-0.131,0.795,-3.921
1906,12,1.135,0.969,-7.885
1907,1,0.825,0.692,-11.225
1907,2,-1.138,1.284,-10.978
1907,3,-1.743,0.471,-5.043
1907,4,0.227,0.618,4.647
1907,5,-1.152,0.324,8.088
1907,6,-1.914,0.531,11.216
1907,7,-1.045,0.453,14.425
1907,8,-0.451,0.450,14.269
1907,9,-1.255,0.540,9.185
1907,10,-2.549,0.524,1.131
1907,11,-0.845,0.845,-4.635
1907,12,-0.637,1.182,-9.657
1908,1,1.286,0.601,-10.764
1908,2,-2.152,0.956,-11.992
1908,3,-2.905,1.056,-6.205
1908,4,-0.699,0.644,3.721
1908,5,0.120,0.508,9.36
1908,6,-0.500,0.597,12.63
1908,7,1.072,0.418,16.542
1908,8,-0.027,0.395,14.693
1908,9,-0.023,0.609,10.417
1908,10,-2.766,0.738,0.914
1908,11,0.196,0.324,-3.594
1908,12,-0.423,0.684,-9.443
1909,1,-3.029,1.050,-15.079
1909,2,0.133,1.670,-9.707
1909,3,-0.476,1.100,-3.776
1909,4,2.288,0.620,6.708
1909,5,0.532,0.529,9.772
1909,6,-0.529,0.504,12.601
1909,7,-0.613,0.538,14.857
1909,8,0.744,0.378,15.464
1909,9,-0.873,0.455,9.567
1909,10,-1.382,0.343,2.298
1909,11,3.044,1.117,-0.746
1909,12,1.209,1.207,-7.811
1910,1,2.989,1.734,-9.061
1910,2,0.656,0.605,-9.184
1910,3,-2.402,0.911,-5.702
1910,4,-1.752,0.586,2.668
1910,5,0.905,0.656,10.145
1910,6,-0.291,0.708,12.839
1910,7,0.763,0.626,16.233
1910,8,0.525,0.516,15.245
