Year,Month ,TA,UC,T
1796,9,0.053,4.130,5.643
1796,10,-0.525,2.089,0.125
1796,11,-0.699,3.265,-4.949
1796,12,-3.670,4.336,-11.04
1797,1,2.912,5.943,-6.328
1797,2,6.114,4.641,-3.046
1797,3,0.878,5.282,-5.602
1797,4,2.200,5.657,-0.37
1797,5,-0.775,4.113,2.685
1797,6,-0.367,3.258,8.063
1797,7,0.440,2.501,11.02
1797,8,0.700,4.745,10.41
1797,9,1.494,4.473,7.084
1797,10,-0.237,2.334,0.413
1797,11,-1.540,2.926,-5.79
1797,12,-0.462,3.411,-7.832
1798,1,0.615,2.730,-8.625
1798,2,1.767,3.418,-7.393
1798,3,-0.291,3.222,-6.771
1798,4,1.220,2.298,-1.35
1798,5,3.269,2.954,6.729
1798,6,0.545,2.146,8.975
1798,7,2.293,2.202,12.873
1798,8,0.837,4.858,10.547
1798,9,0.742,2.710,6.332
1798,10,0.597,2.594,1.247
1798,11,0.974,4.661,-3.276
1798,12,-2.981,3.199,-10.351
1799,1,0.920,2.180,-8.32
1799,2,-4.955,2.517,-14.115
1799,3,-1.575,3.732,-8.055
1799,4,-1.044,3.110,-3.614
1799,5,-1.699,1.973,1.761
1799,6,-1.591,2.778,6.839
1799,7,0.079,2.194,10.659
1799,8,-1.052,2.277,8.658
1799,9,-0.804,2.940,4.786
1799,10,-1.036,1.888,-0.386
1799,11,3.132,2.064,-1.118
1799,12,-1.369,2.993,-8.739
1800,1,-2.679,2.192,-11.919
1800,2,1.800,3.941,-7.36
1800,3,-2.526,2.871,-9.006
1800,4,1.349,1.899,-1.221
1800,5,-0.344,1.991,3.116
1800,6,-2.768,2.037,5.662
1800,7,-1.751,2.792,8.829
1800,8,-1.250,2.506,8.46
1800,9,-0.425,2.227,5.165
1800,10,-0.175,2.580,0.475
1800,11,1.155,3.228,-3.095
1800,12,0.597,2.238,-6.773
1801,1,0.700,2.699,-8.54
1801,2,-1.377,3.654,-10.537
1801,3,0.258,2.111,-6.222
1801,4,1.288,1.937,-1.282
1801,5,2.674,2.805,6.134
1801,6,-1.080,2.948,7.35
1801,7,0.449,3.128,11.029
1801,8,-1.618,2.383,8.092
1801,9,0.389,1.992,5.979
1801,10,-0.157,4.705,0.493
1801,11,-0.924,2.236,-5.174
1801,12,-3.945,2.860,-11.315
1802,1,-1.111,3.965,-10.351
1802,2,0.339,4.583,-8.821
1802,3,0.754,2.789,-5.726
1802,4,1.637,3.286,-0.933
1802,5,-2.622,3.482,0.838
1802,6,-0.480,3.347,7.95
1802,7,-1.271,2.406,9.309
1802,8,-0.420,3.378,9.29
1802,9,-0.600,2.075,4.99
1802,10,0.564,2.984,1.214
1802,11,-1.409,3.037,-5.659
1802,12,-1.533,1.946,-8.903
1803,1,-3.107,2.756,-12.347
1803,2,-0.898,4.371,-10.058
1803,3,-0.179,3.732,-6.659
1803,4,2.274,1.953,-0.296
1803,5,-0.446,2.950,3.014
1803,6,-0.793,1.679,7.637
1803,7,0.915,2.564,11.495
1803,8,0.820,3.028,10.53
1803,9,-1.011,1.948,4.579
1803,10,-0.802,3.913,-0.152
1803,11,-1.222,1.931,-5.472
1803,12,-2.945,2.622,-10.315
1804,1,-0.039,5.977,-9.279
1804,2,-2.278,2.403,-11.438
1804,3,-2.563,3.285,-9.043
1804,4,0.162,2.385,-2.408
1804,5,0.897,2.585,4.357
1804,6,-0.009,2.339,8.421
1804,7,1.153,1.996,11.733
1804,8,0.478,2.787,10.188
1804,9,0.635,3.836,6.225
1804,10,0.347,1.840,0.997
1804,11,-1.429,4.375,-5.679
1804,12,-3.398,4.720,-10.768
1805,1,-0.249,2.308,-9.489
1805,2,-1.769,2.373,-10.929
1805,3,-0.567,1.932,-7.047
1805,4,-0.468,2.723,-3.038
1805,5,-2.072,2.294,1.388
1805,6,-2.358,2.532,6.072
1805,7,0.135,2.343,10.715
1805,8,0.497,2.576,10.207
1805,9,0.300,4.188,5.89
1805,10,-3.604,3.008,-2.954
1805,11,-1.562,4.232,-5.812
1805,12,-1.239,3.101,-8.609
1806,1,0.668,3.077,-8.572
1806,2,0.553,2.532,-8.607
1806,3,-1.335,2.055,-7.815
1806,4,-1.202,3.828,-3.772
1806,5,-0.040,2.239,3.42
1806,6,-2.013,2.209,6.417
1806,7,-1.168,2.187,9.412
1806,8,0.650,2.217,10.36
1806,9,1.026,4.529,6.616
1806,10,-0.637,2.401,0.013
1806,11,-0.492,2.859,-4.742
1806,12,1.017,3.077,-6.353
1807,1,-0.749,4.762,-9.989
1807,2,1.059,1.750,-8.101
1807,3,-1.557,3.353,-8.037
1807,4,-1.822,2.922,-4.392
1807,5,-1.738,1.987,1.722
1807,6,-0.830,2.770,7.6
1807,7,0.540,2.010,11.12
1807,8,1.501,2.649,11.211
1807,9,-1.436,1.970,4.154
1807,10,-1.317,1.426,-0.667
1807,11,-1.554,2.190,-5.804
1807,12,-0.621,1.848,-7.991
1808,1,0.451,7.182,-8.789
1808,2,-1.333,2.800,-10.493
1808,3,-1.623,5.094,-8.103
1808,4,-2.117,2.309,-4.687
1808,5,0.249,3.360,3.709
1808,6,0.496,2.342,8.926
1808,7,1.302,2.459,11.882
1808,8,0.603,1.653,10.313
1808,9,0.296,2.985,5.886
1808,10,-0.448,4.107,0.202
1808,11,-1.139,2.536,-5.389
1808,12,-3.424,3.010,-10.794
1809,1,-5.070,4.906,-14.31
1809,2,-1.772,3.134,-10.932
1809,3,-1.583,4.065,-8.063
1809,4,-2.782,4.384,-5.352
1809,5,-0.141,2.969,3.319
1809,6,-0.499,2.478,7.931
1809,7,-0.339,3.707,10.241
1809,8,0.668,3.003,10.378
1809,9,-0.304,2.618,5.286
1809,10,-0.805,5.152,-0.155
1809,11,-2.236,3.620,-6.486
1809,12,1.393,3.085,-5.977
1810,1,-0.181,2.891,-9.421
1810,2,-0.475,4.421,-9.635
1810,3,-2.382,3.315,-8.862
1810,4,-1.404,2.686,-3.974
1810,5,-3.181,3.045,0.279
1810,6,-0.862,3.445,7.568
1810,7,-0.494,3.129,10.086
1810,8,-0.270,2.902,9.44
1810,9,-0.287,2.958,5.303
1810,10,-1.526,3.140,-0.876
1810,11,-2.265,4.605,-6.515
1810,12,-1.602,4.232,-8.972
1811,1,-0.363,1.841,-9.603
1811,2,-0.580,3.276,-9.74
1811,3,1.839,4.827,-4.641
1811,4,-1.280,1.930,-3.85
1811,5,0.322,2.172,3.782
1811,6,0.381,2.449,8.811
1811,7,0.727,3.296,11.307
1811,8,-0.496,3.757,9.214
1811,9,-0.310,4.440,5.28
1811,10,-1.032,4.579,-0.382
1811,11,-0.574,2.262,-4.824
1811,12,-0.781,3.845,-8.151
1812,1,0.018,6.670,-9.222
1812,2,1.095,4.274,-8.065
1812,3,-3.570,2.618,-10.05
1812,4,-2.717,4.653,-5.287
1812,5,-1.839,1.690,1.621
1812,6,-1.750,1.832,6.68
1812,7,-1.889,2.590,8.691
1812,8,0.203,1.954,9.913
1812,9,-2.043,5.625,3.547
1812,10,-0.158,2.601,0.492
1812,11,-2.458,4.218,-6.708
1812,12,-3.419,5.518,-10.789
1813,1,-0.532,4.898,-9.772
1813,2,2.209,2.219,-6.951
1813,3,0.464,3.646,-6.016
1813,4,0.392,3.333,-2.178
1813,5,-0.916,6.849,2.544
1813,6,-0.834,2.196,7.596
1813,7,1.063,2.332,11.643
1813,8,-0.373,1.919,9.337
1813,9,0.518,3.963,6.108
1813,10,-2.820,2.189,-2.17
1813,11,0.009,2.598,-4.241
