Year,Month,TA,UC,T
1774,10,-1.110,5.524,4.69
1774,11,-7.461,6.384,-6.841
1774,12,-2.250,6.507,-5.87
1775,1,-0.211,6.290,-6.781
1775,2,2.582,2.140,-4.208
1775,3,2.598,1.717,-0.472
1775,4,-0.274,3.531,3.176
1775,5,-0.003,5.476,9.957
1775,6,0.496,4.491,15.526
1775,7,2.479,4.106,19.249
1775,8,2.905,5.694,18.755
1775,9,3.021,5.655,14.221
1775,10,2.573,2.110,8.373
1775,11,-1.754,2.720,-1.134
1775,12,0.649,3.059,-2.971
1776,1,-5.979,1.762,-12.549
1776,2,3.715,2.584,-3.075
1776,3,0.785,3.848,-2.285
1776,4,-0.921,2.544,2.529
1776,5,-0.197,7.166,9.763
1776,6,1.567,2.080,16.597
1776,7,2.353,4.821,19.123
1776,8,1.094,3.165,16.944
1776,9,-0.595,3.677,10.605
1776,10,-0.559,5.084,5.241
1776,11,-1.063,2.748,-0.443
1776,12,1.526,2.192,-2.094
1777,1,0.241,7.196,-6.329
1777,2,-1.534,3.139,-8.324
1777,3,-1.421,2.357,-4.491
1777,4,-2.180,3.892,1.27
1777,5,1.880,2.740,11.84
1777,6,-0.227,4.416,14.803
1777,7,-0.835,2.806,15.935
1777,8,-0.905,2.421,14.945
1777,9,-1.606,4.948,9.594
1777,10,-1.758,5.161,4.042
1777,11,0.842,3.305,1.462
1777,12,1.422,2.886,-2.198
1778,1,-0.509,4.841,-7.079
1778,2,1.641,2.276,-5.149
1778,3,0.030,3.257,-3.04
1778,4,2.091,3.293,5.541
1778,5,0.753,1.871,10.713
1778,6,-0.040,7.993,14.99
1778,7,1.241,2.585,18.011
1778,8,-0.545,5.154,15.305
1778,9,0.068,2.560,11.268
1778,10,-3.973,4.106,1.827
1778,11,-2.363,6.088,-1.743
1778,12,0.819,1.498,-2.801
1779,1,0.238,8.437,-6.332
1779,2,4.764,11.517,-2.026
1779,3,4.110,3.181,1.04
1779,4,1.663,4.530,5.113
1779,5,1.964,1.891,11.924
1779,6,-0.672,4.862,14.358
1779,7,-0.268,2.026,16.502
1779,8,2.010,2.785,17.86
1779,9,1.217,2.399,12.417
1779,10,1.419,4.357,7.219
1779,11,-0.099,2.488,0.521
1779,12,-1.425,3.593,-5.045
1780,1,-2.799,6.577,-9.369
1780,2,-1.030,7.487,-7.82
1780,3,3.101,2.686,0.031
1780,4,-0.438,2.413,3.012
1780,5,0.036,5.022,9.996
1780,6,-1.373,7.679,13.657
1780,7,1.221,5.756,17.991
1780,8,-0.434,7.971,15.416
1780,9,-1.544,4.663,9.656
1780,10,0.411,2.082,6.211
1780,11,-1.584,2.237,-0.964
1780,12,-1.892,3.405,-5.512
1781,1,-1.023,6.320,-7.593
1781,2,-0.182,8.457,-6.972
1781,3,0.917,2.098,-2.153
1781,4,0.265,3.787,3.715
