Year,Month,Temperature Anomaly,UC,Temperature 
1944,8,0.774,0.375,17.644
1944,9,0.732,0.342,12.832
1944,10,1.046,0.329,7.436
1944,11,0.542,0.317,1.522
1944,12,-0.380,0.432,-4.06
1945,1,-0.819,0.473,-7.809
1945,2,1.625,0.406,-4.375
1945,3,0.080,0.364,-1.47
1945,4,-0.509,0.328,5.751
1945,5,-1.766,0.301,10.904
1945,6,-1.424,0.322,4.836
1945,7,0.472,0.323,18.282
1945,8,0.604,0.325,17.474
1945,9,0.078,0.280,12.178
1945,10,-1.099,0.255,5.291
1945,11,-0.704,0.291,0.276
1945,12,-1.980,0.372,-5.66
1946,1,1.242,0.321,-5.748
1946,2,0.853,0.279,-5.147
1946,3,0.907,0.359,-0.643
1946,4,1.358,0.235,7.618
1946,5,1.027,0.227,13.697
1946,6,1.584,0.226,7.844
1946,7,1.163,0.252,18.973
1946,8,1.952,0.290,18.822
1946,9,1.058,0.346,13.158
1946,10,-3.962,0.310,2.428
1946,11,-2.695,0.220,-1.715
1946,12,-2.031,0.398,-5.711
1947,1,-2.489,0.400,-9.479
1947,2,-5.875,0.436,-11.875
1947,3,-0.672,0.213,-2.222
1947,4,0.655,0.317,6.915
1947,5,0.272,0.258,12.942
1947,6,1.350,0.221,7.61
1947,7,1.016,0.262,18.826
1947,8,-0.145,0.228,16.725
1947,9,1.604,0.354,13.704
1947,10,-2.363,0.290,4.027
1947,11,-0.365,0.328,0.615
1947,12,2.234,0.381,-1.446
1948,1,3.992,0.411,-2.998
1948,2,-0.726,0.372,-6.726
1948,3,0.639,0.231,-0.911
1948,4,2.425,0.281,8.685
1948,5,2.524,0.259,15.194
1948,6,1.329,0.242,7.589
1948,7,-0.680,0.255,17.13
1948,8,0.636,0.231,17.506
1948,9,0.259,0.288,12.359
1948,10,-0.009,0.208,6.381
1948,11,-0.592,0.210,0.388
1948,12,-0.280,0.256,-3.96
1949,1,4.504,0.289,-2.486
1949,2,2.791,0.317,-3.209
1949,3,-0.065,0.300,-1.615
1949,4,0.423,0.242,6.683
1949,5,2.569,0.295,15.239
1949,6,-0.866,0.259,5.394
1949,7,-0.245,0.220,17.565
1949,8,-0.738,0.284,16.132
1949,9,1.515,0.291,13.615
1949,10,0.025,0.392,6.415
1949,11,2.101,0.184,3.081
1949,12,3.435,0.290,-0.245
1950,1,-6.546,0.378,-13.536
1950,2,3.729,0.284,-2.271
1950,3,1.957,0.199,0.407
1950,4,3.962,0.323,10.222
1950,5,0.783,0.339,13.453
1950,6,-0.896,0.377,5.364
1950,7,-1.083,0.276,16.727
1950,8,-0.997,0.237,15.873
1950,9,0.863,0.265,12.963
1950,10,-0.532,0.244,5.858
1950,11,0.692,0.183,1.672
1950,12,1.882,0.201,-1.798
1951,1,0.463,0.260,-6.527
1951,2,-0.503,0.302,-6.503
1951,3,-0.083,0.231,-1.633
1951,4,2.045,0.209,8.305
1951,5,-1.444,0.294,11.226
1951,6,0.276,0.369,6.536
1951,7,-0.036,0.409,17.774
1951,8,1.808,0.423,18.678
1951,9,1.534,0.435,13.634
1951,10,-2.444,0.297,3.946
1951,11,0.351,0.323,1.331
1951,12,3.231,0.303,-0.449
1952,1,4.796,0.401,-2.194
1952,2,1.385,0.358,-4.615
1952,3,-6.728,0.395,-8.278
1952,4,1.554,0.345,7.814
1952,5,-1.993,0.191,10.677
1952,6,-1.244,0.267,5.016
1952,7,-0.064,0.290,17.746
1952,8,1.239,0.274,18.109
1952,9,-0.476,0.268,11.624
1952,10,-0.502,0.220,5.888
1952,11,-0.838,0.219,0.142
1952,12,-0.212,0.247,-3.892
1953,1,1.077,0.384,-5.913
1953,2,-2.859,0.324,-8.859
1953,3,0.928,0.265,-0.622
1953,4,0.726,0.337,6.986
1953,5,-0.590,0.274,12.08
1953,6,1.657,0.199,7.917
1953,7,1.550,0.200,19.36
1953,8,0.130,0.237,17
1953,9,0.072,0.238,12.172
1953,10,1.005,0.253,7.395
1953,11,-2.160,0.290,-1.18
1953,12,-0.340,0.327,-4.02
1954,1,-4.925,0.290,-11.915
1954,2,-7.223,0.326,-13.223
1954,3,1.529,0.290,-0.021
1954,4,-2.400,0.399,3.86
1954,5,1.603,0.231,14.273
1954,6,2.246,0.308,8.506
1954,7,0.290,0.190,18.1
1954,8,0.934,0.365,17.804
1954,9,1.682,0.380,13.782
1954,10,0.386,0.299,6.776
1954,11,-0.362,0.213,0.618
1954,12,2.060,0.248,-1.62
1955,1,1.794,0.198,-5.196
1955,2,0.849,0.288,-5.151
1955,3,-1.941,0.245,-3.491
1955,4,-3.256,0.255,3.004
1955,5,-1.774,0.241,10.896
1955,6,-1.585,0.328,4.675
1955,7,0.749,0.293,18.559
1955,8,1.627,0.258,18.497
1955,9,2.504,0.243,14.604
1955,10,1.853,0.239,8.243
1955,11,-1.217,0.372,-0.237
1955,12,-1.879,0.383,-5.559
1956,1,0.993,0.375,-5.997
1956,2,-8.851,0.390,-14.851
1956,3,-2.322,0.309,-3.872
1956,4,-1.903,0.266,4.357
1956,5,-0.791,0.267,11.879
1956,6,2.367,0.291,8.627
1956,7,-1.533,0.181,16.277
1956,8,-1.574,0.290,15.296
1956,9,-1.461,0.235,10.639
1956,10,0.189,0.390,6.579
1956,11,-4.354,0.492,-3.374
1956,12,0.213,0.269,-3.467
1957,1,2.981,0.225,-4.009
1957,2,5.904,0.322,-0.096
1957,3,-0.351,0.278,-1.901
1957,4,1.130,0.227,7.39
1957,5,-0.271,0.228,12.399
1957,6,-0.105,0.230,6.155
1957,7,0.669,0.503,18.479
1957,8,-0.250,0.266,16.62
1957,9,-0.522,0.400,11.578
1957,10,0.634,0.254,7.024
1957,11,0.896,0.422,1.876
1957,12,-0.528,0.433,-4.208
1958,1,1.441,0.320,-5.549
1958,2,2.070,0.351,-3.93
1958,3,-2.483,0.312,-4.033
1958,4,-2.556,0.240,3.704
1958,5,1.726,0.304,14.396
1958,6,-1.738,0.317,4.522
1958,7,-0.101,0.413,17.709
1958,8,-0.668,0.319,16.202
1958,9,-0.760,0.262,11.34
1958,10,1.413,0.217,7.803
1958,11,0.629,0.254,1.609
1958,12,1.051,0.373,-2.629
1959,1,4.160,0.345,-2.83
1959,2,2.727,0.345,-3.273
1959,3,3.014,0.489,1.464
1959,4,0.753,0.428,7.013
1959,5,-0.758,0.176,11.912
1959,6,0.344,0.268,6.604
1959,7,2.955,0.266,20.765
1959,8,1.186,0.285,18.056
1959,9,-2.166,0.295,9.934
1959,10,-1.525,0.331,4.865
1959,11,-1.488,0.273,-0.508
1959,12,-2.841,0.298,-6.521
1960,1,0.375,0.372,-6.615
1960,2,-0.281,0.358,-6.281
1960,3,-1.644,0.367,-3.194
1960,4,-0.394,0.309,5.866
1960,5,0.279,0.371,12.949
1960,6,0.855,0.323,7.115
1960,7,1.293,0.317,19.103
1960,8,-0.146,0.285,16.724
1960,9,-1.498,0.269,10.602
1960,10,0.043,0.197,6.433
1960,11,1.168,0.321,2.148
1960,12,5.462,0.285,1.782
1961,1,1.937,0.250,-5.053
1961,2,4.828,0.247,-1.172
1961,3,4.425,0.174,2.875
1961,4,0.951,0.318,7.211
1961,5,-0.702,0.240,11.968
1961,6,1.412,0.302,7.672
1961,7,-0.175,0.224,17.635
1961,8,-0.538,0.339,16.332
1961,9,0.289,0.194,12.389
1961,10,1.161,0.348,7.551
1961,11,0.619,0.167,1.599
1961,12,-1.874,0.327,-5.554
1962,1,4.510,0.394,-2.48
1962,2,0.800,0.348,-5.2
1962,3,-3.183,0.285,-4.733
1962,4,2.334,0.388,8.594
1962,5,-0.449,0.216,12.221
1962,6,-2.487,0.353,3.773
1962,7,-2.017,0.225,15.793
1962,8,-0.817,0.358,16.053
1962,9,-0.493,0.548,11.607
1962,10,0.862,0.296,7.252
1962,11,1.838,0.258,2.818
1962,12,-2.454,0.265,-6.134
1963,1,-7.432,0.504,-14.422
1963,2,-2.910,0.296,-8.91
1963,3,-4.515,0.361,-6.065
1963,4,-1.196,0.354,5.064
1963,5,3.810,0.301,16.48
1963,6,-1.277,0.285,4.983
1963,7,1.856,0.204,19.666
1963,8,2.251,0.238,19.121
1963,9,2.008,0.359,14.108
1963,10,0.494,0.203,6.884
1963,11,1.734,0.212,2.714
1963,12,-4.142,0.262,-7.822
1964,1,0.688,0.278,-6.302
1964,2,-2.958,0.350,-8.958
1964,3,-3.732,0.306,-5.282
1964,4,-0.321,0.285,5.939
1964,5,-0.972,0.255,11.698
1964,6,3.156,0.174,9.416
1964,7,0.963,0.349,18.773
1964,8,-1.658,0.262,15.212
1964,9,0.360,0.257,12.46
1964,10,0.918,0.216,7.308
1964,11,-0.169,0.201,0.811
1964,12,1.792,0.206,-1.888
1965,1,1.236,0.186,-5.754
1965,2,-2.102,0.242,-8.102
1965,3,-0.653,0.285,-2.203
1965,4,-2.004,0.206,4.256
1965,5,-2.920,0.177,9.75
1965,6,-0.854,0.207,5.406
1965,7,-1.573,0.376,16.237
1965,8,-1.219,0.235,15.651
1965,9,1.773,0.337,13.873
1965,10,-0.741,0.306,5.649
1965,11,-4.346,0.277,-3.366
1965,12,1.900,0.256,-1.78
1966,1,-0.003,0.309,-6.993
1966,2,0.859,0.180,-5.141
1966,3,2.776,0.230,1.226
1966,4,2.262,0.288,8.522
1966,5,2.320,0.295,14.99
1966,6,0.038,0.288,6.298
1966,7,0.890,0.217,18.7
1966,8,-0.160,0.258,16.71
1966,9,-1.044,0.341,11.056
1966,10,2.240,0.150,8.63
1966,11,-0.395,0.198,0.585
1966,12,-1.422,0.249,-5.102
1967,1,-4.396,0.229,-11.386
1967,2,0.139,0.293,-5.861
1967,3,3.440,0.272,1.89
1967,4,1.006,0.267,7.266
1967,5,2.789,0.334,15.459
1967,6,-0.151,0.242,6.109
1967,7,0.282,0.357,18.092
1967,8,0.262,0.308,17.132
1967,9,2.229,0.288,14.329
1967,10,3.440,0.212,9.83
1967,11,2.317,0.155,3.297
1967,12,-2.427,0.204,-6.107
1968,1,-4.549,0.313,-11.539
1968,2,0.229,0.249,-5.771
1968,3,1.561,0.197,0.011
1968,4,1.504,0.268,7.764
1968,5,-0.433,0.185,12.237
1968,6,1.227,0.191,7.487
1968,7,-1.552,0.374,16.258
1968,8,0.863,0.305,17.733
1968,9,0.279,0.485,12.379
1968,10,-0.953,0.305,5.437
1968,11,-0.951,0.198,0.029
1968,12,-0.571,0.162,-4.251
1969,1,-5.425,0.327,-12.415
1969,2,-2.356,0.231,-8.356
1969,3,-3.916,0.238,-5.466
1969,4,-0.526,0.220,5.734
1969,5,0.301,0.182,12.971
1969,6,-0.943,0.143,5.317
1969,7,-0.175,0.335,17.635
1969,8,-0.464,0.301,16.406
1969,9,-0.477,0.306,11.623
1969,10,-0.315,0.220,6.075
1969,11,2.913,0.152,3.893
1969,12,-5.193,0.205,-8.873
1970,1,-1.581,0.283,-8.571
1970,2,-2.562,0.223,-8.562
1970,3,0.550,0.317,-1
1970,4,0.318,0.315,6.578
1970,5,0.674,0.194,13.344
1970,6,-0.065,0.212,6.195
1970,7,0.469,0.186,18.279
1970,8,-0.333,0.268,16.537
1970,9,-0.195,0.245,11.905
1970,10,-0.913,0.189,5.477
1970,11,0.942,0.188,1.922
1970,12,0.630,0.226,-3.05
1971,1,2.488,0.155,-4.502
1971,2,1.771,0.339,-4.229
1971,3,-1.133,0.321,-2.683
1971,4,-0.628,0.234,5.632
1971,5,1.516,0.303,14.186
1971,6,-0.503,0.220,5.757
1971,7,-0.532,0.289,17.278
1971,8,1.029,0.309,17.899
1971,9,-1.084,0.374,11.016
1971,10,-0.218,0.248,6.172
1971,11,-0.674,0.238,0.306
1971,12,3.200,0.278,-0.48
1972,1,-4.691,0.320,-11.681
1972,2,1.975,0.329,-4.025
1972,3,1.743,0.452,0.193
1972,4,0.971,0.285,7.231
1972,5,1.176,0.263,13.846
1972,6,1.601,0.453,7.861
1972,7,2.855,0.230,20.665
1972,8,1.705,0.329,18.575
1972,9,-0.278,0.404,11.822
1972,10,-1.261,0.394,5.129
1972,11,1.218,0.245,2.198
1972,12,2.962,0.323,-0.718
1973,1,0.046,0.142,-6.944
1973,2,4.763,0.238,-1.237
1973,3,2.331,0.179,0.781
1973,4,0.659,0.297,6.919
1973,5,-0.017,0.193,12.653
1973,6,-0.027,0.223,6.233
1973,7,0.641,0.278,18.451
1973,8,-0.532,0.315,16.338
1973,9,-2.154,0.131,9.946
1973,10,-1.628,0.295,4.762
1973,11,-1.248,0.121,-0.268
1973,12,-0.275,0.225,-3.955
1974,1,1.212,0.219,-5.778
1974,2,5.690,0.217,-0.31
1974,3,3.084,0.205,1.534
1974,4,-1.504,0.250,4.756
1974,5,-2.285,0.246,10.385
1974,6,-1.564,0.228,4.696
1974,7,-1.377,0.209,16.433
1974,8,-0.268,0.185,16.602
1974,9,1.135,0.199,13.235
1974,10,1.144,0.173,7.534
1974,11,1.152,0.149,2.132
1974,12,3.700,0.283,0.02
1975,1,6.399,0.176,-0.591
1975,2,3.508,0.234,-2.492
1975,3,4.330,0.208,2.78
1975,4,1.629,0.274,7.889
1975,5,3.417,0.208,16.087
1975,6,0.390,0.375,6.65
1975,7,0.705,0.294,18.515
1975,8,0.664,0.409,17.534
1975,9,2.515,0.257,14.615
1975,10,-0.201,0.133,6.189
1975,11,-1.989,0.180,-1.009
1975,12,1.947,0.125,-1.733
1976,1,-1.084,0.199,-8.074
1976,2,-3.242,0.299,-9.242
1976,3,-0.986,0.224,-2.536
1976,4,0.370,0.158,6.63
1976,5,-1.504,0.359,11.166
1976,6,-2.572,0.238,3.688
1976,7,-0.563,0.541,17.247
1976,8,-1.752,0.476,15.118
1976,9,-0.211,0.150,11.889
1976,10,-3.953,0.188,2.437
1976,11,1.026,0.134,2.006
1976,12,1.054,0.164,-2.626
1977,1,-0.158,0.206,-7.148
1977,2,2.526,0.293,-3.474
1977,3,2.773,0.156,1.223
1977,4,0.176,0.320,6.436
1977,5,0.820,0.355,13.49
1977,6,-0.065,0.176,6.195
1977,7,-1.209,0.234,16.601
1977,8,-1.463,0.182,15.407
1977,9,-2.096,0.256,10.004
1977,10,-0.118,0.166,6.272
1977,11,1.699,0.122,2.679
1977,12,-1.772,0.203,-5.452
1978,1,0.550,0.153,-6.44
1978,2,-1.618,0.270,-7.618
1978,3,3.123,0.148,1.573
1978,4,-0.271,0.181,5.989
1978,5,-1.759,0.167,10.911
1978,6,-2.149,0.142,4.111
1978,7,-1.714,0.353,16.096
1978,8,-0.898,0.168,15.972
1978,9,-2.067,0.274,10.033
1978,10,-0.228,0.149,6.162
1978,11,3.482,0.217,4.462
1978,12,-6.107,0.292,-9.787
1979,1,-0.730,0.162,-7.72
1979,2,-2.414,0.169,-8.414
1979,3,1.668,0.167,0.118
1979,4,-1.113,0.150,5.147
1979,5,2.250,0.407,14.92
1979,6,1.892,0.337,8.152
1979,7,-2.975,0.208,14.835
1979,8,0.296,0.234,17.166
1979,9,0.454,0.197,12.554
1979,10,-1.737,0.199,4.653
1979,11,-0.501,0.171,0.479
1979,12,1.896,0.221,-1.784
1980,1,-2.172,0.228,-9.162
1980,2,-0.144,0.188,-6.144
1980,3,-3.604,0.375,-5.154
1980,4,-0.312,0.369,5.948
1980,5,-4.020,0.167,8.65
1980,6,-0.134,0.298,6.126
1980,7,-0.572,0.198,17.238
1980,8,-1.256,0.513,15.614
1980,9,0.147,0.143,12.247
1980,10,0.958,0.170,7.348
1980,11,-1.292,0.199,-0.312
1980,12,0.939,0.157,-2.741
1981,1,1.038,0.163,-5.952
1981,2,2.321,0.105,-3.679
1981,3,1.446,0.267,-0.104
1981,4,-2.231,0.217,4.029
1981,5,1.661,0.298,14.331
1981,6,1.295,0.213,7.555
1981,7,1.060,0.180,18.87
1981,8,-0.765,0.166,16.105
1981,9,0.435,0.264,12.535
1981,10,1.645,0.195,8.035
1981,11,-0.027,0.134,0.953
1981,12,-0.224,0.186,-3.904
1982,1,0.987,0.283,-6.003
1982,2,-0.004,0.210,-6.004
1982,3,2.536,0.259,0.986
1982,4,-0.931,0.221,5.329
1982,5,0.127,0.173,12.797
1982,6,-2.271,0.153,3.989
1982,7,-0.230,0.185,17.58
1982,8,0.478,0.253,17.348
1982,9,1.232,0.153,13.332
1982,10,0.393,0.142,6.783
1982,11,2.081,0.319,3.061
1982,12,3.948,0.217,0.268
1983,1,6.338,0.172,-0.652
1983,2,1.039,0.134,-4.961
1983,3,2.235,0.236,0.685
1983,4,2.914,0.131,9.174
1983,5,3.346,0.216,16.016
1983,6,-0.834,0.214,5.426
1983,7,-0.226,0.197,17.584
1983,8,0.288,0.145,17.158
1983,9,1.888,0.192,13.988
1983,10,0.625,0.300,7.015
1983,11,-0.756,0.222,0.224
1983,12,0.947,0.194,-2.733
1984,1,4.191,0.146,-2.799
1984,2,-0.555,0.252,-6.555
1984,3,0.448,0.281,-1.102
1984,4,1.870,0.348,8.13
1984,5,1.997,0.158,14.667
1984,6,-2.215,0.369,4.045
1984,7,-1.874,0.234,15.936
1984,8,-0.356,0.223,16.514
1984,9,0.627,0.222,12.727
1984,10,2.140,0.245,8.53
1984,11,-1.148,0.187,-0.168
1984,12,-1.135,0.229,-4.815
1985,1,-4.876,0.223,-11.866
1985,2,-8.190,0.232,-14.19
1985,3,-0.654,0.149,-2.204
1985,4,0.162,0.172,6.422
1985,5,1.693,0.188,14.363
1985,6,-1.296,0.261,4.964
1985,7,-1.310,0.168,16.5
1985,8,1.849,0.189,18.719
1985,9,-1.390,0.303,10.71
1985,10,1.007,0.380,7.397
1985,11,-2.550,0.223,-1.57
1985,12,0.631,0.248,-3.049
1986,1,2.777,0.204,-4.213
1986,2,-6.113,0.211,-12.113
1986,3,1.437,0.226,-0.113
1986,4,1.852,0.146,8.112
1986,5,1.465,0.284,14.135
1986,6,0.843,0.311,7.103
1986,7,0.008,0.170,17.818
1986,8,0.359,0.255,17.229
1986,9,-2.436,0.225,9.664
1986,10,-0.545,0.262,5.845
1986,11,1.290,0.217,2.27
1986,12,-0.685,0.144,-4.365
1987,1,-9.240,0.259,-16.23
1987,2,1.702,0.194,-4.298
1987,3,-4.527,0.194,-6.077
1987,4,-2.161,0.213,4.099
1987,5,-0.272,0.191,12.398
1987,6,-0.333,0.165,5.927
1987,7,-0.640,0.328,17.17
1987,8,-2.187,0.203,14.683
1987,9,-1.062,0.209,11.038
1987,10,-0.533,0.216,5.857
1987,11,0.067,0.132,1.047
1987,12,-0.143,0.153,-3.823
1988,1,2.430,0.142,-4.56
1988,2,2.568,0.174,-3.432
1988,3,1.419,0.295,-0.131
1988,4,-0.484,0.189,5.776
1988,5,2.014,0.352,14.684
1988,6,0.691,0.271,6.951
1988,7,2.102,0.212,19.912
1988,8,-0.230,0.325,16.64
1988,9,0.526,0.216,12.626
1988,10,-0.969,0.358,5.421
1988,11,-3.666,0.171,-2.686
1988,12,-0.601,0.210,-4.281
1989,1,7.186,0.191,0.196
1989,2,7.647,0.140,1.647
1989,3,5.241,0.249,3.691
1989,4,2.285,0.317,8.545
1989,5,0.934,0.248,13.604
1989,6,0.916,0.257,7.176
1989,7,0.193,0.238,18.003
1989,8,-0.068,0.189,16.802
1989,9,1.207,0.172,13.307
1989,10,0.976,0.232,7.366
1989,11,-1.833,0.161,-0.853
1989,12,1.470,0.210,-2.21
1990,1,6.167,0.156,-0.823
1990,2,8.686,0.128,2.686
1990,3,6.203,0.269,4.653
1990,4,1.973,0.195,8.233
1990,5,-0.418,0.180,12.252
1990,6,-1.201,0.266,5.059
1990,7,-1.593,0.126,16.217
1990,8,-0.423,0.275,16.447
1990,9,-2.002,0.436,10.098
1990,10,0.702,0.110,7.092
1990,11,2.160,0.240,3.14
1990,12,1.253,0.170,-2.427
1991,1,4.388,0.159,-2.602
1991,2,0.197,0.162,-5.803
1991,3,2.459,0.192,0.909
1991,4,0.630,0.183,6.89
1991,5,-1.535,0.236,11.135
1991,6,-0.320,0.115,5.94
1991,7,0.762,0.114,18.572
1991,8,0.785,0.271,17.655
1991,9,1.062,0.151,13.162
1991,10,0.593,0.164,6.983
1991,11,1.404,0.161,2.384
1991,12,0.789,0.151,-2.891
1992,1,4.482,0.117,-2.508
1992,2,4.006,0.159,-1.994
1992,3,4.243,0.255,2.693
1992,4,-0.937,0.180,5.323
1992,5,-0.142,0.120,12.528
1992,6,0.425,0.262,6.685
1992,7,1.044,0.107,18.854
1992,8,3.112,0.179,19.982
1992,9,0.283,0.172,12.383
1992,10,-2.548,0.209,3.842
1992,11,-0.991,0.244,-0.011
1992,12,0.974,0.256,-2.706
1993,1,4.620,0.238,-2.37
1993,2,3.303,0.136,-2.697
1993,3,0.896,0.148,-0.654
1993,4,0.750,0.141,7.01
1993,5,2.786,0.171,15.456
1993,6,-2.156,0.229,4.104
1993,7,-1.386,0.187,16.424
1993,8,-1.490,0.219,15.38
1993,9,-2.363,0.127,9.737
1993,10,-0.177,0.155,6.213
1993,11,-6.912,0.186,-5.932
1993,12,2.803,0.195,-0.877
1994,1,6.365,0.231,-0.625
1994,2,-1.971,0.188,-7.971
1994,3,1.577,0.172,0.027
1994,4,2.495,0.087,8.755
1994,5,-1.014,0.196,11.656
1994,6,-1.929,0.175,4.331
1994,7,1.973,0.127,19.783
1994,8,0.554,0.141,17.424
1994,9,2.844,0.158,14.944
1994,10,-0.810,0.178,5.58
1994,11,-0.542,0.146,0.438
1994,12,-0.262,0.139,-3.942
1995,1,2.478,0.163,-4.512
1995,2,6.885,0.146,0.885
1995,3,3.913,0.120,2.363
1995,4,1.137,0.111,7.397
1995,5,0.168,0.277,12.838
1995,6,2.068,0.182,8.328
1995,7,0.539,0.204,18.349
1995,8,0.718,0.134,17.588
1995,9,0.357,0.195,12.457
1995,10,1.239,0.178,7.629
1995,11,-2.632,0.220,-1.652
1995,12,-4.047,0.130,-7.727
1996,1,-2.464,0.174,-9.454
1996,2,-2.461,0.212,-8.461
1996,3,-2.411,0.178,-3.961
1996,4,1.299,0.158,7.559
1996,5,3.012,0.138,15.682
1996,6,-0.478,0.227,5.782
1996,7,-1.129,0.153,16.681
1996,8,1.141,0.102,18.011
1996,9,-2.254,0.110,9.846
1996,10,1.237,0.147,7.627
1996,11,4.017,0.155,4.997
1996,12,-3.217,0.161,-6.897
1997,1,1.128,0.241,-5.862
1997,2,4.748,0.148,-1.252
1997,3,2.097,0.117,0.547
1997,4,-2.151,0.136,4.109
1997,5,-0.205,0.229,12.465
1997,6,0.117,0.256,6.377
1997,7,0.473,0.224,18.283
1997,8,1.291,0.140,18.161
1997,9,-1.154,0.162,10.946
1997,10,-1.262,0.157,5.128
1997,11,0.898,0.172,1.878
1997,12,-1.616,0.145,-5.296
1998,1,5.517,0.125,-1.473
1998,2,5.420,0.102,-0.58
1998,3,1.188,0.139,-0.362
1998,4,1.658,0.155,7.918
1998,5,0.793,0.220,13.463
1998,6,1.543,0.276,7.803
1998,7,-0.175,0.130,17.635
1998,8,-1.322,0.188,15.548
1998,9,0.225,0.109,12.325
1998,10,-0.197,0.157,6.193
1998,11,-6.113,0.102,-5.133
1998,12,-1.748,0.129,-5.428
1999,1,4.074,0.222,-2.916
1999,2,1.706,0.132,-4.294
1999,3,3.274,0.175,1.724
1999,4,3.659,0.127,9.919
1999,5,-1.954,0.192,10.716
1999,6,4.040,0.124,10.3
1999,7,2.963,0.086,20.773
1999,8,0.223,0.159,17.093
1999,9,1.619,0.146,13.719
1999,10,0.678,0.188,7.068
1999,11,-1.684,0.143,-0.704
1999,12,2.433,0.215,-1.247
2000,1,2.621,0.125,-4.369
2000,2,5.428,0.113,-0.572
2000,3,2.809,0.166,1.259
2000,4,4.849,0.135,11.109
2000,5,0.596,0.179,13.266
2000,6,-0.521,0.189,5.739
2000,7,-0.610,0.140,17.2
2000,8,0.336,0.206,17.206
2000,9,-1.586,0.159,10.514
2000,10,2.341,0.141,8.731
2000,11,3.187,0.124,4.167
2000,12,3.831,0.125,0.151
2001,1,4.772,0.140,-2.218
2001,2,1.987,0.160,-4.013
2001,3,1.776,0.160,0.226
2001,4,3.221,0.166,9.481
2001,5,0.019,0.144,12.689
2001,6,-1.203,0.248,5.057
2001,7,4.470,0.115,22.28
2001,8,1.423,0.241,18.293
2001,9,0.275,0.236,12.375
2001,10,1.664,0.145,8.054
2001,11,0.061,0.106,1.041
2001,12,-4.805,0.117,-8.485
2002,1,3.857,0.197,-3.133
2002,2,7.591,0.134,1.591
2002,3,4.925,0.142,3.375
2002,4,1.826,0.145,8.086
2002,5,2.324,0.156,14.994
2002,6,0.508,0.160,6.768
2002,7,3.793,0.238,21.603
2002,8,2.336,0.129,19.206
2002,9,0.080,0.170,12.18
2002,10,-1.673,0.229,4.717
2002,11,0.689,0.126,1.669
2002,12,-5.934,0.176,-9.614
2003,1,1.311,0.133,-5.679
2003,2,-1.091,0.123,-7.091
2003,3,1.319,0.171,-0.231
2003,4,-1.069,0.146,5.191
2003,5,3.053,0.218,15.723
2003,6,-1.093,0.182,5.167
2003,7,2.282,0.232,20.092
2003,8,0.196,0.244,17.066
2003,9,0.109,0.197,12.209
2003,10,-1.386,0.155,5.004
2003,11,1.943,0.155,2.923
2003,12,2.614,0.087,-1.066
2004,1,0.295,0.144,-6.695
2004,2,2.039,0.165,-3.961
2004,3,3.100,0.186,1.55
2004,4,0.718,0.093,6.978
2004,5,-1.383,0.127,11.287
2004,6,-1.462,0.201,4.798
2004,7,0.229,0.258,18.039
2004,8,1.641,0.142,18.511
2004,9,0.608,0.197,12.708
2004,10,1.496,0.196,7.886
2004,11,-0.163,0.152,0.817
2004,12,3.325,0.150,-0.355
2005,1,5.608,0.137,-1.382
2005,2,-0.428,0.146,-6.428
2005,3,-2.072,0.147,-3.622
2005,4,1.733,0.241,7.993
2005,5,0.728,0.202,13.398
2005,6,-0.949,0.223,5.311
2005,7,1.503,0.119,19.313
2005,8,0.615,0.133,17.485
2005,9,2.144,0.175,14.244
2005,10,1.101,0.139,7.491
2005,11,0.536,0.191,1.516
2005,12,1.020,0.184,-2.66
2006,1,-1.293,0.247,-8.283
2006,2,-2.338,0.140,-8.338
2006,3,-1.486,0.196,-3.036
2006,4,0.991,0.169,7.251
2006,5,-0.033,0.246,12.637
2006,6,0.232,0.214,6.492
2006,7,2.210,0.273,20.02
2006,8,1.007,0.219,17.877
2006,9,1.925,0.171,14.025
2006,10,2.074,0.137,8.464
2006,11,1.964,0.173,2.944
2006,12,6.081,0.210,2.401
2007,1,7.442,0.107,0.452
2007,2,-1.447,0.078,-7.447
2007,3,6.949,0.175,5.399
2007,4,0.351,0.219,6.611
2007,5,2.399,0.244,15.069
2007,6,1.687,0.222,7.947
2007,7,0.266,0.224,18.076
2007,8,2.682,0.202,19.552
2007,9,0.720,0.162,12.82
2007,10,0.886,0.202,7.276
2007,11,-1.198,0.186,-0.218
2007,12,2.585,0.161,-1.095
2008,1,4.352,0.227,-2.638
2008,2,6.492,0.096,0.492
2008,3,4.076,0.167,2.526
2008,4,2.853,0.148,9.113
2008,5,-0.544,0.222,12.126
2008,6,-0.258,0.221,6.002
2008,7,0.592,0.192,18.402
2008,8,1.559,0.206,18.429
2008,9,-0.049,0.136,12.051
2008,10,2.443,0.109,8.833
2008,11,1.381,0.150,2.361
2008,12,2.724,0.128,-0.956
2009,1,2.743,0.203,-4.247
2009,2,2.634,0.139,-3.366
2009,3,2.199,0.157,0.649
2009,4,2.115,0.214,8.375
2009,5,0.093,0.272,12.763
2009,6,-0.055,0.403,6.205
2009,7,1.011,0.270,18.821
2009,8,-0.349,0.234,16.521
2009,9,2.094,0.217,14.194
2009,10,-0.432,0.167,5.958
2009,11,2.786,0.157,3.766
2009,12,-0.320,0.207,-4
2010,1,-4.565,0.153,-11.555
2010,2,1.345,0.208,-4.655
2010,3,1.633,0.179,0.083
