Year,Month,Temperature Anomaly,UC,Temperature
2008,9,-0.159,0.177,8.271
2008,10,0.899,0.126,3.909
2008,11,0.643,0.118,-2.107
2008,12,2.158,0.173,-4.482
2009,1,2.653,0.141,-6.237
2009,2,-0.695,0.169,-9.265
2009,3,1.362,0.116,-2.918
2009,4,2.827,0.203,3.527
2009,5,2.089,0.213,8.869
2009,6,-0.552,0.265,11.768
2009,7,0.785,0.248,14.975
2009,8,1.37,0.238,14.36
2009,9,1.775,0.142,10.205
2009,10,-1.902,0.167,1.108
2009,11,3.333,0.164,0.583
2009,12,-1.284,0.194,-7.924
2010,1,-2.826,0.149,-11.716
2010,2,-2.956,0.235,-11.526
2010,3,-0.224,0.165,-4.504
2010,4,1.567,0.191,2.267
2010,5,1.012,0.135,7.792
2010,6,-0.803,0.196,11.517
2010,7,2.189,0.198,16.379
2010,8,0.586,0.253,13.576
2010,9,0.413,0.240,8.843
2010,10,0.046,0.124,3.056
2010,11,-3.563,0.200,-6.313
2010,12,-5.918,0.178,-12.558
2011,1,1.091,0.220,-7.799
2011,2,-1.548,0.148,-10.118
2011,3,1.469,0.163,-2.811
2011,4,4.376,0.210,5.076
2011,5,1.348,0.203,8.128
2011,6,1.934,0.179,14.254
2011,7,1.999,0.250,16.189
2011,8,0.937,0.188,13.927
2011,9,2.256,0.231,10.686
2011,10,1.638,0.155,4.648
2011,11,4.648,0.175,1.898
2011,12,3.948,0.164,-2.692
2012,1,2.129,0.134,-6.761
2012,2,0.442,0.172,-8.128
2012,3,4.829,0.218,0.549
2012,4,0.189,0.210,0.889
2012,5,0.848,0.217,7.628
2012,6,-1.471,0.185,10.849
2012,7,0.206,0.220,14.396
2012,8,0.264,0.254,13.254
2012,9,0.023,0.224,8.453
2012,10,-0.622,0.125,2.388
2012,11,2.568,0.119,-0.182
2012,12,-3.055,0.261,-9.695
2013,1,0.534,0.192,-8.356
2013,2,2.372,0.207,-6.198
2013,3,-2.851,0.140,-7.131
2013,4,0.267,0.229,0.967
2013,5,3.504,0.105,10.284
2013,6,1.294,0.200,13.614
2013,7,0.854,0.146,15.044
2013,8,1.071,0.188,14.061
2013,9,1.542,0.144,9.972
2013,10,1.097,0.157,4.107
2013,11,1.621,0.157,-1.129
2013,12,4.259,0.247,-2.381
2014,1,0.56,0.137,-8.33
2014,2,7.346,0.192,-1.224
2014,3,4.713,0.267,0.433
2014,4,2.65,0.236,3.35
2014,5,1.23,0.111,8.01
2014,6,-0.377,0.238,11.943
2014,7,4.087,0.212,18.277
2014,8,1.164,0.262,14.154
2014,9,1.479,0.164,9.909
2014,10,1.515,0.213,4.525
2014,11,2.153,0.229,-0.597
2014,12,1.657,0.275,-4.983
2015,1,3.04,0.132,-5.85
2015,2,5.614,0.182,-2.956
2015,3,4.245,0.243,-0.035
2015,4,2.431,0.362,3.131
2015,5,-0.062,0.232,6.718
2015,6,-1.498,0.184,10.822
2015,7,-0.335,0.232,13.855
2015,8,1.527,0.234,14.517
2015,9,2.009,0.190,10.439
2015,10,1.126,0.182,4.136
2015,11,2.932,0.165,0.182
2015,12,4.442,0.231,-2.198
2016,1,-1.777,0.185,-10.667
2016,2,3.814,0.156,-4.756
2016,3,3.644,0.243,-0.636
2016,4,1.701,0.250,2.401
2016,5,2.557,0.212,9.337
2016,6,0.782,0.228,13.102
2016,7,1.274,0.261,15.464
2016,8,-0.075,0.219,12.915
2016,9,2.99,0.165,11.42
2016,10,0.327,0.232,3.337
2016,11,0.123,0.216,-2.627
2016,12,3.7,0.191,-2.94
2017,1,3.781,0.200,-5.109
2017,2,3.738,0.174,-4.832
2017,3,2.574,0.177,-1.706
2017,4,0.209,0.204,0.909
2017,5,0.328,0.195,7.108
2017,6,-0.045,0.202,12.275
2017,7,-0.215,0.174,13.975
2017,8,0.004,0.163,12.994
2017,9,1.292,0.253,9.722
2017,10,0.998,0.281,4.008
2017,11,0.575,0.139,-2.175
2017,12,1.604,0.142,-5.036
2018,1,1.812,0.094,-7.078
2018,2,-0.713,0.124,-9.283
2018,3,-2.394,0.238,-6.674
2018,4,1.766,0.217,2.466
2018,5,5.011,0.349,11.791
2018,6,0.589,0.267,12.909
2018,7,4.521,0.143,18.711
2018,8,1.383,0.347,14.373
2018,9,1.656,0.214,10.086
2018,10,0.828,0.192,3.838
2018,11,2.977,0.177,0.227
2018,12,1.774,0.163,-4.866
2019,1,0.506,0.140,-8.384
2019,2,4.381,0.172,-4.189
2019,3,1.89,0.247,-2.39
2019,4,3.061,0.226,3.761
2019,5,0.544,0.227,7.324
2019,6,1.627,0.233,13.947
2019,7,0.92,0.182,15.11
2019,8,1.615,0.199,14.605
2019,9,0.479,0.171,8.909
2019,10,-0.94,0.206,2.07
2019,11,-0.281,0.194,-3.031
2019,12,3.841,0.170,-2.799
2020,1,7.437,0.101,-1.453
2020,2,5.321,0.178,-3.249
2020,3,3.132,0.184,-1.148
2020,4,1.762,0.194,2.462
2020,5,-0.695,0.226,6.085
2020,6,3.269,0.222,15.589
2020,7,-0.734,0.237,13.456
2020,8,1.59,0.162,14.58
2020,9,1.463,0.203,9.893
2020,10,1.857,0.185,4.867
2020,11,4.394,0.295,1.644
2020,12,4.406,0.641,-2.234
