Year,Month,TA,UC,T
1867,2,-0.108,3.769,-18.098
1867,3,0.713,2.858,-7.807
1867,4,1.821,2.164,3.321
1867,5,-0.419,1.824,9.361
1867,6,-0.628,2.319,15.222
1867,7,1.338,2.482,19.028
1867,8,-0.611,2.479,15.309
1867,9,-0.134,2.267,9.136
1867,10,-0.807,2.500,-0.387
1867,11,3.517,3.459,-6.963
1867,12,3.224,4.017,-15.706
1868,1,0.459,2.881,-20.981
1868,2,-0.660,2.654,-18.65
1868,3,-1.606,2.352,-10.126
1868,4,1.731,2.558,3.231
1868,5,0.098,2.267,9.878
1868,6,-0.313,2.036,15.537
1868,7,1.183,1.933,18.873
1868,8,-0.466,2.106,15.454
1868,9,0.023,1.960,9.293
1868,10,0.085,2.111,0.505
1868,11,-2.277,2.279,-12.757
1868,12,-0.132,2.906,-19.062
1869,1,0.086,2.778,-21.354
1869,2,NaN,NaN,#VALUE!
1869,3,NaN,NaN,#VALUE!
1869,4,0.314,2.434,1.814
1869,5,0.781,2.042,10.561
1869,6,-1.336,3.039,14.514
1869,7,0.109,2.199,17.799
1869,8,-0.533,2.541,15.387
1869,9,0.516,2.073,9.786
1869,10,-0.013,2.254,0.407
1869,11,-0.543,2.108,-11.023
1869,12,-3.651,2.635,-22.581
1870,1,-3.161,2.400,-24.601
1870,2,-3.012,3.079,-21.002
1870,3,-2.722,3.263,-11.242
1870,4,-0.430,1.471,1.07
1870,5,0.185,1.614,9.965
1870,6,-0.764,2.348,15.086
1870,7,0.880,1.453,18.57
1870,8,-0.161,1.374,15.759
1870,9,0.947,1.655,10.217
1870,10,-1.246,1.892,-0.826
1870,11,-2.882,4.252,-13.362
1870,12,-3.580,2.558,-22.51
1871,1,-2.030,1.997,-23.47
1871,2,-0.946,2.659,-18.936
1871,3,0.398,1.658,-8.122
1871,4,-0.152,1.560,1.348
1871,5,-2.351,2.105,7.429
1871,6,-0.399,1.343,15.451
1871,7,1.277,2.001,18.967
1871,8,0.895,1.708,16.815
1871,9,0.573,2.024,9.843
1871,10,-0.218,1.572,0.202
1871,11,-1.837,1.870,-12.317
1871,12,-1.081,1.514,-20.011
1872,1,-5.172,1.975,-26.612
