Year,Month,TA,UC,T
1777,4,-1.512,3.829,-2.062
1777,5,1.343,2.978,7.683
1777,6,-0.676,4.336,11.914
1777,7,-0.860,3.093,14.09
1777,8,-0.892,2.752,12.398
1777,9,-1.754,4.805,6.146
1777,10,-1.562,4.835,0.228
1777,11,0.822,3.514,-2.948
1777,12,1.131,2.782,-7.289
1778,1,-0.535,4.884,-11.645
1778,2,3.256,3.517,-8.014
1778,3,-1.037,3.286,-7.637
1778,4,1.771,3.543,1.221
1778,5,0.059,2.445,6.399
1778,6,-0.837,7.963,11.753
1778,7,1.032,2.825,15.982
1778,8,-1.105,5.310,12.185
1778,9,0.429,2.872,8.329
1778,10,-3.881,4.622,-2.091
1778,11,-2.941,5.645,-6.711
1778,12,-0.810,2.590,-9.23
1779,1,0.333,8.228,-10.777
1779,2,4.026,11.068,-7.244
1779,3,3.836,3.433,-2.764
1779,4,0.831,4.468,0.281
1779,5,1.177,2.536,7.517
1779,6,-0.683,4.909,11.907
1779,7,0.026,2.459,14.976
1779,8,1.694,3.064,14.984
1779,9,0.817,2.699,8.717
1779,10,1.768,4.271,3.558
1779,11,-0.491,2.978,-4.261
1779,12,-2.696,4.340,-11.116
1780,1,-2.982,5.623,-14.092
1780,2,-0.141,6.729,-11.411
1780,3,0.890,3.055,-5.71
1780,4,1.353,3.314,0.803
1780,5,-0.032,5.132,6.308
1780,6,-1.551,7.333,11.039
1780,7,1.028,5.810,15.978
1780,8,-0.483,7.436,12.807
1780,9,-2.012,4.159,5.888
1780,10,0.583,2.350,2.373
1780,11,-2.315,2.404,-6.085
1780,12,-0.694,3.333,-9.114
1781,1,-1.152,6.872,-12.262
1781,2,-0.819,8.542,-12.089
1781,3,0.398,2.889,-6.202
1781,4,-0.253,3.491,-0.803
1781,5,-1.448,3.687,4.892
1781,6,-1.021,3.861,11.569
1781,7,-0.715,2.949,14.235
1781,8,1.288,2.303,14.578
1781,9,1.931,4.565,9.831
1781,10,-0.901,1.661,0.889
1781,11,2.032,4.335,-1.738
1781,12,-3.728,5.514,-12.148
1782,1,0.592,3.579,-10.518
1782,2,-0.980,6.093,-12.25
1782,3,-3.329,6.878,-9.929
1782,4,-0.246,2.492,-0.796
1782,5,-0.983,2.904,5.357
1782,6,-0.273,2.014,12.317
1782,7,-0.444,3.346,14.506
1782,8,1.692,3.245,14.982
1782,9,1.171,2.719,9.071
1782,10,-0.865,6.700,0.925
1782,11,-1.814,4.874,-5.584
1782,12,-0.312,2.761,-8.732
1783,1,-3.261,2.402,-14.371
1783,2,2.870,3.360,-8.4
1783,3,-1.024,2.616,-7.624
1783,4,1.338,2.922,0.788
1783,5,0.260,3.164,6.6
1783,6,0.134,4.341,12.724
1783,7,1.214,3.039,16.164
1783,8,-0.061,2.325,13.229
1783,9,0.052,3.369,7.952
1783,10,0.211,5.174,2.001
1783,11,-2.588,3.590,-6.358
1783,12,-0.715,2.785,-9.135
1784,1,-2.779,6.807,-13.889
1784,2,0.669,8.931,-10.601
1784,3,-5.425,4.344,-12.025
1784,4,0.361,5.168,-0.189
1784,5,-1.655,2.346,4.685
1784,6,-1.801,2.165,10.789
1784,7,-0.586,3.226,14.364
1784,8,-0.755,3.454,12.535
1784,9,-1.075,3.949,6.825
1784,10,-1.082,2.097,0.708
1784,11,0.353,5.096,-3.417
1784,12,-2.546,2.694,-10.966
1785,1,-0.433,2.719,-11.543
1785,2,-1.264,5.329,-12.534
1785,3,-4.380,4.343,-10.98
1785,4,-2.377,4.296,-2.927
1785,5,-2.768,2.587,3.572
1785,6,-0.076,4.679,12.514
1785,7,1.031,2.450,15.981
1785,8,0.283,2.267,13.573
1785,9,-2.197,1.860,5.703
1785,10,-1.348,6.403,0.442
1785,11,-0.324,1.553,-4.094
1785,12,-2.410,2.674,-10.83
1786,1,-3.555,2.193,-14.665
1786,2,0.205,2.853,-11.065
1786,3,-3.195,4.400,-9.795
1786,4,0.081,2.429,-0.469
1786,5,-0.710,2.498,5.63
